job_id,title,category,skills,responsibilities,keywords_raw,experience_level,years_required,source,skills_list,keywords_list,skills_clean,job_text,skills_raw,location,industry,Category
APP002,Textile Merchandiser,APPAREL,"Fabric Sourcing, Negotiation, Supply Chain, Costing, Quality Control, Communication, MS Excel, ERP, Vendor Management",Source textiles; Negotiate with suppliers; Manage supply chain; Ensure quality control; Coordinate with production teams,textile merchandiser fabric sourcing negotiation supply chain costing quality control communication excel erp vendor management,Mid,3,Naukri,"['Fabric Sourcing', 'Negotiation', 'Supply Chain', 'Costing', 'Quality Control', 'Communication', 'MS Excel', 'ERP', 'Vendor Management']","['textile merchandiser', 'fabric sourcing', 'negotiation', 'supply chain', 'costing', 'quality control', 'communication', 'excel', 'erp', 'vendor management']",fabric sourcing negotiation supply chain costing quality control communication ms excel erp vendor management,APPAREL Textile Merchandiser fabric sourcing negotiation supply chain costing quality control communication ms excel erp vendor management mid 3 years,"Fabric Sourcing, Negotiation, Supply Chain, Costing, Quality Control, Communication, MS Excel, ERP, Vendor Management",,,
ENG001,Mechanical Engineer,ENGINEERING,"CAD, SolidWorks, ANSYS, FEA, Thermodynamics, Manufacturing Processes, AutoCAD, MATLAB, Project Management, GD&T",Design mechanical components; Perform simulations; Supervise manufacturing; Write technical reports; Optimize designs,mechanical engineer cad solidworks ansys fea thermodynamics manufacturing autocad matlab project management gdt,Mid,4,LinkedIn,"['CAD', 'SolidWorks', 'ANSYS', 'FEA', 'Thermodynamics', 'Manufacturing Processes', 'AutoCAD', 'MATLAB', 'Project Management', 'GD&T']","['mechanical engineer', 'cad', 'solidworks', 'ansys', 'fea', 'thermodynamics', 'manufacturing', 'autocad', 'matlab', 'project management', 'gdt']",cad solidworks ansys fea thermodynamics manufacturing processes autocad matlab project management gdt,ENGINEERING Mechanical Engineer cad solidworks ansys fea thermodynamics manufacturing processes autocad matlab project management gdt mid 4 years,"CAD, SolidWorks, ANSYS, FEA, Thermodynamics, Manufacturing Processes, AutoCAD, MATLAB, Project Management, GD&T",,,
ENG002,Civil Engineer,ENGINEERING,"AutoCAD, Structural Analysis, Project Management, Site Supervision, Surveying, STAAD Pro, MS Project, Soil Mechanics, Building Codes",Design civil structures; Supervise construction sites; Conduct surveys; Prepare cost estimates; Ensure compliance with codes,civil engineer autocad structural analysis project management site supervision surveying staad ms project soil mechanics building codes,Mid,5,Indeed,"['AutoCAD', 'Structural Analysis', 'Project Management', 'Site Supervision', 'Surveying', 'STAAD Pro', 'MS Project', 'Soil Mechanics', 'Building Codes']","['civil engineer', 'autocad', 'structural analysis', 'project management', 'site supervision', 'surveying', 'staad', 'ms project', 'soil mechanics', 'building codes']",autocad structural analysis project management site supervision surveying staad pro ms project soil mechanics building codes,ENGINEERING Civil Engineer autocad structural analysis project management site supervision surveying staad pro ms project soil mechanics building codes mid 5 years,"AutoCAD, Structural Analysis, Project Management, Site Supervision, Surveying, STAAD Pro, MS Project, Soil Mechanics, Building Codes",,,
ACC001,Chartered Accountant,ACCOUNTANT,"Financial Reporting, Taxation, Auditing, GAAP, Tally, SAP, Excel, GST, Compliance, Financial Analysis",Prepare financial statements; Conduct audits; Manage tax filings; Ensure compliance; Advise on financial matters,chartered accountant financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis,Senior,6,Naukri,"['Financial Reporting', 'Taxation', 'Auditing', 'GAAP', 'Tally', 'SAP', 'Excel', 'GST', 'Compliance', 'Financial Analysis']","['chartered accountant', 'financial reporting', 'taxation', 'auditing', 'gaap', 'tally', 'sap', 'excel', 'gst', 'compliance', 'financial analysis']",financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis,ACCOUNTANT Chartered Accountant financial reporting taxation auditing gaap tally sap excel gst compliance financial analysis senior 6 years,"Financial Reporting, Taxation, Auditing, GAAP, Tally, SAP, Excel, GST, Compliance, Financial Analysis",,,
ACC002,Accounts Executive,ACCOUNTANT,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",Maintain ledgers; Process invoices; Reconcile accounts; Handle vendor payments; Prepare monthly reports,accounts executive bookkeeping accounts payable receivable tally excel bank reconciliation tds gst invoicing communication,Junior,2,Indeed,"['Bookkeeping', 'Accounts Payable', 'Accounts Receivable', 'Tally', 'Excel', 'Bank Reconciliation', 'TDS', 'GST', 'Invoicing', 'Communication']","['accounts executive', 'bookkeeping', 'accounts payable', 'accounts receivable', 'tally', 'excel', 'bank reconciliation', 'tds', 'gst', 'invoicing', 'communication']",bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication,ACCOUNTANT Accounts Executive bookkeeping accounts payable accounts receivable tally excel bank reconciliation tds gst invoicing communication junior 2 years,"Bookkeeping, Accounts Payable, Accounts Receivable, Tally, Excel, Bank Reconciliation, TDS, GST, Invoicing, Communication",,,
CON_S001,Construction Project Manager,CONSTRUCTION,"Project Management, AutoCAD, MS Project, Budget Control, Risk Management, Site Management, Contracts, Communication, Safety Compliance",Manage construction projects; Coordinate teams; Control budgets; Ensure safety compliance; Liaise with clients and contractors,construction project manager autocad ms project budget control risk management site management contracts communication safety compliance,Senior,8,LinkedIn,"['Project Management', 'AutoCAD', 'MS Project', 'Budget Control', 'Risk Management', 'Site Management', 'Contracts', 'Communication', 'Safety Compliance']","['construction project manager', 'autocad', 'ms project', 'budget control', 'risk management', 'site management', 'contracts', 'communication', 'safety compliance']",project management autocad ms project budget control risk management site management contracts communication safety compliance,CONSTRUCTION Construction Project Manager project management autocad ms project budget control risk management site management contracts communication safety compliance senior 8 years,"Project Management, AutoCAD, MS Project, Budget Control, Risk Management, Site Management, Contracts, Communication, Safety Compliance",,,
CON_S002,Site Engineer,CONSTRUCTION,"Site Supervision, AutoCAD, Structural Drawing, Quality Control, Safety, MS Office, Survey Equipment, Material Management",Supervise site activities; Interpret drawings; Ensure quality; Monitor safety; Manage materials; Report progress,site engineer supervision autocad structural drawing quality control safety ms office survey equipment material management,Junior,2,Naukri,"['Site Supervision', 'AutoCAD', 'Structural Drawing', 'Quality Control', 'Safety', 'MS Office', 'Survey Equipment', 'Material Management']","['site engineer', 'supervision', 'autocad', 'structural drawing', 'quality control', 'safety', 'ms office', 'survey equipment', 'material management']",site supervision autocad structural drawing quality control safety ms office survey equipment material management,CONSTRUCTION Site Engineer site supervision autocad structural drawing quality control safety ms office survey equipment material management junior 2 years,"Site Supervision, AutoCAD, Structural Drawing, Quality Control, Safety, MS Office, Survey Equipment, Material Management",,,
PR001,PR Manager,PUBLIC-RELATIONS,"Media Relations, Press Releases, Crisis Communication, Brand Management, Social Media, Copywriting, Event Management, Stakeholder Communication",Manage media relations; Write press releases; Handle crisis communications; Build brand reputation; Organize press events,pr manager media relations press releases crisis communication brand management social media copywriting event management stakeholder,Mid,5,LinkedIn,"['Media Relations', 'Press Releases', 'Crisis Communication', 'Brand Management', 'Social Media', 'Copywriting', 'Event Management', 'Stakeholder Communication']","['pr manager', 'media relations', 'press releases', 'crisis communication', 'brand management', 'social media', 'copywriting', 'event management', 'stakeholder']",media relations press releases crisis communication brand management social media copywriting event management stakeholder communication,PUBLIC-RELATIONS PR Manager media relations press releases crisis communication brand management social media copywriting event management stakeholder communication mid 5 years,"Media Relations, Press Releases, Crisis Communication, Brand Management, Social Media, Copywriting, Event Management, Stakeholder Communication",,,
PR002,PR Executive,PUBLIC-RELATIONS,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",Monitor media coverage; Draft press materials; Assist in events; Support senior PR team; Maintain media contacts,pr executive media monitoring press release writing social media event coordination research communication ms office networking,Junior,1,Indeed,"['Media Monitoring', 'Press Release Writing', 'Social Media', 'Event Coordination', 'Research', 'Communication', 'MS Office', 'Networking']","['pr executive', 'media monitoring', 'press release writing', 'social media', 'event coordination', 'research', 'communication', 'ms office', 'networking']",media monitoring press release writing social media event coordination research communication ms office networking,PUBLIC-RELATIONS PR Executive media monitoring press release writing social media event coordination research communication ms office networking junior 1 year,"Media Monitoring, Press Release Writing, Social Media, Event Coordination, Research, Communication, MS Office, Networking",,,
BNK001,Relationship Manager,BANKING,"Client Relationship Management, Financial Products, Cross-Selling, KYC/AML, CRM, Banking Regulations, Excel, Communication, Credit Analysis",Manage client portfolios; Promote banking products; Ensure regulatory compliance; Conduct KYC; Grow revenue from existing clients,relationship manager client relationship financial products cross selling kyc aml crm banking regulations excel credit analysis,Mid,4,LinkedIn,"['Client Relationship Management', 'Financial Products', 'Cross-Selling', 'KYC/AML', 'CRM', 'Banking Regulations', 'Excel', 'Communication', 'Credit Analysis']","['relationship manager', 'client relationship', 'financial products', 'cross selling', 'kyc', 'aml', 'crm', 'banking regulations', 'excel', 'credit analysis']",client relationship management financial products cross selling kyc aml crm banking regulations excel communication credit analysis,BANKING Relationship Manager client relationship management financial products cross selling kyc aml crm banking regulations excel communication credit analysis mid 4 years,"Client Relationship Management, Financial Products, Cross-Selling, KYC/AML, CRM, Banking Regulations, Excel, Communication, Credit Analysis",,,
